province_territory,category_1,category_2,total_flag,year,value
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2015,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2015,0
Yukon,Agricultural Workers,,True,2015,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2015,50
Yukon,Caregivers,,False,2015,0
Yukon,,,True,2015,55
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2015,35
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2015,
Northwest Territories,Live-In Caregivers,,True,2015,35
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2015,0
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2015,0
Northwest Territories,Agricultural Workers,,True,2015,0
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2015,55
Northwest Territories,Caregivers,,False,2015,0
Northwest Territories,,,True,2015,95
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2015,
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2015,
Nunavut,Live-In Caregivers,,True,2015,5
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2015,0
Nunavut,Agricultural Workers,,True,2015,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2015,60
Nunavut,Caregivers,,False,2015,0
Nunavut,,,True,2015,65
Province / Territory not stated,Not stated,,False,2015,40
Total,,,True,2015,"60,000"
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2016,25
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,5
Newfoundland and Labrador,Live-In Caregivers,,True,2016,30
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2016,25
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2016,0
Newfoundland and Labrador,Agricultural Workers,,True,2016,25
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2016,480
Newfoundland and Labrador,Caregivers,,False,2016,5
Newfoundland and Labrador,,,True,2016,545
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2016,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,0
Prince Edward Island,Live-In Caregivers,,True,2016,0
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2016,65
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2016,
Prince Edward Island,Agricultural Workers,,True,2016,70
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2016,410
Prince Edward Island,Caregivers,,False,2016,0
Prince Edward Island,,,True,2016,480
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2016,20
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2016,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,
Nova Scotia,Live-In Caregivers,,True,2016,20
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,10
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2016,35
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2016,0
Nova Scotia,Agricultural Workers,,True,2016,45
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2016,640
Nova Scotia,Caregivers,,False,2016,
Nova Scotia,,,True,2016,710
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2016,10
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,
New Brunswick,Live-In Caregivers,,True,2016,15
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,
New Brunswick,Agricultural Workers,Agricultural Stream,False,2016,15
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2016,85
New Brunswick,Agricultural Workers,,True,2016,100
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2016,750
New Brunswick,Caregivers,,False,2016,
New Brunswick,,,True,2016,860
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2016,410
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2016,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,75
Quebec,Live-In Caregivers,,True,2016,485
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,540
Quebec,Agricultural Workers,Agricultural Stream,False,2016,"2,785"
Quebec,Agricultural Workers,Other Agricultural Workers,False,2016,
Quebec,Agricultural Workers,,True,2016,"3,325"
Quebec,Other Temporary Foreign Workers with LMIA,,False,2016,"3,790"
Quebec,Caregivers,,False,2016,50
Quebec,,,True,2016,"7,650"
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2016,"3,775"
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2016,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2016,
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,590
Ontario,Live-In Caregivers,,True,2016,"4,365"
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,"3,300"
Ontario,Agricultural Workers,Agricultural Stream,False,2016,"3,680"
Ontario,Agricultural Workers,Other Agricultural Workers,False,2016,
Ontario,Agricultural Workers,,True,2016,"6,980"
Ontario,Other Temporary Foreign Workers with LMIA,,False,2016,"3,380"
Ontario,Caregivers,,False,2016,"1,075"
Ontario,,,True,2016,"15,795"
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2016,15
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,
Manitoba,Live-In Caregivers,,True,2016,20
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,10
Manitoba,Agricultural Workers,Agricultural Stream,False,2016,170
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2016,0
Manitoba,Agricultural Workers,,True,2016,180
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2016,610
Manitoba,Caregivers,,False,2016,10
Manitoba,,,True,2016,820
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2016,110
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,20
Saskatchewan,Live-In Caregivers,,True,2016,130
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,25
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2016,205
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2016,10
Saskatchewan,Agricultural Workers,,True,2016,240
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2016,665
Saskatchewan,Caregivers,,False,2016,30
Saskatchewan,,,True,2016,"1,070"
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2016,"1,675"
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,410
Alberta,Live-In Caregivers,,True,2016,"2,085"
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,85
Alberta,Agricultural Workers,Agricultural Stream,False,2016,"1,025"
Alberta,Agricultural Workers,Other Agricultural Workers,False,2016,
Alberta,Agricultural Workers,,True,2016,"1,110"
Alberta,Other Temporary Foreign Workers with LMIA,,False,2016,"7,585"
Alberta,Caregivers,,False,2016,385
Alberta,,,True,2016,"11,165"
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2016,"1,565"
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,275
British Columbia,Live-In Caregivers,,True,2016,"1,840"
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,"1,580"
British Columbia,Agricultural Workers,Agricultural Stream,False,2016,"1,495"
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2016,15
British Columbia,Agricultural Workers,,True,2016,"3,090"
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2016,"5,825"
British Columbia,Caregivers,,False,2016,470
British Columbia,,,True,2016,"11,225"
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2016,
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,
Yukon,Live-In Caregivers,,True,2016,5
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2016,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2016,0
Yukon,Agricultural Workers,,True,2016,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2016,45
Yukon,Caregivers,,False,2016,
Yukon,,,True,2016,50
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2016,15
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,
Northwest Territories,Live-In Caregivers,,True,2016,15
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2016,0
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2016,0
Northwest Territories,Agricultural Workers,,True,2016,0
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2016,10
Northwest Territories,Caregivers,,False,2016,5
Northwest Territories,,,True,2016,30
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2016,0
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2016,
Nunavut,Live-In Caregivers,,True,2016,
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2016,0
Nunavut,Agricultural Workers,,True,2016,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2016,
Nunavut,Caregivers,,False,2016,0
Nunavut,,,True,2016,5
Province / Territory not stated,Not stated,,False,2016,660
Total,,,True,2016,"51,065"
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2017,5
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,5
Newfoundland and Labrador,Live-In Caregivers,,True,2017,15
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2017,20
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2017,0
Newfoundland and Labrador,Agricultural Workers,,True,2017,20
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2017,300
Newfoundland and Labrador,Caregivers,,False,2017,15
Newfoundland and Labrador,,,True,2017,345
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2017,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,
Prince Edward Island,Live-In Caregivers,,True,2017,
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,0
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2017,45
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2017,0
Prince Edward Island,Agricultural Workers,,True,2017,45
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2017,285
Prince Edward Island,Caregivers,,False,2017,0
Prince Edward Island,,,True,2017,330
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2017,
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2017,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,
Nova Scotia,Live-In Caregivers,,True,2017,10
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2017,45
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2017,0
Nova Scotia,Agricultural Workers,,True,2017,50
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2017,515
Nova Scotia,Caregivers,,False,2017,10
Nova Scotia,,,True,2017,580
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2017,
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,
New Brunswick,Live-In Caregivers,,True,2017,
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,5
New Brunswick,Agricultural Workers,Agricultural Stream,False,2017,5
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2017,10
New Brunswick,Agricultural Workers,,True,2017,20
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2017,750
New Brunswick,Caregivers,,False,2017,5
New Brunswick,,,True,2017,780
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2017,200
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2017,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,75
Quebec,Live-In Caregivers,,True,2017,275
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,15
Quebec,Agricultural Workers,Agricultural Stream,False,2017,"3,450"
Quebec,Agricultural Workers,Other Agricultural Workers,False,2017,0
Quebec,Agricultural Workers,,True,2017,"3,465"
Quebec,Other Temporary Foreign Workers with LMIA,,False,2017,"3,295"
Quebec,Caregivers,,False,2017,145
Quebec,,,True,2017,"7,175"
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2017,"1,385"
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2017,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2017,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,985
Ontario,Live-In Caregivers,,True,2017,"2,370"
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,165
Ontario,Agricultural Workers,Agricultural Stream,False,2017,"4,360"
Ontario,Agricultural Workers,Other Agricultural Workers,False,2017,0
Ontario,Agricultural Workers,,True,2017,"4,525"
Ontario,Other Temporary Foreign Workers with LMIA,,False,2017,"4,300"
Ontario,Caregivers,,False,2017,"2,290"
Ontario,,,True,2017,"13,485"
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2017,
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,10
Manitoba,Live-In Caregivers,,True,2017,10
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,
Manitoba,Agricultural Workers,Agricultural Stream,False,2017,120
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2017,0
Manitoba,Agricultural Workers,,True,2017,120
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2017,550
Manitoba,Caregivers,,False,2017,20
Manitoba,,,True,2017,695
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2017,30
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,20
Saskatchewan,Live-In Caregivers,,True,2017,50
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2017,130
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2017,
Saskatchewan,Agricultural Workers,,True,2017,135
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2017,410
Saskatchewan,Caregivers,,False,2017,50
Saskatchewan,,,True,2017,645
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2017,470
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,450
Alberta,Live-In Caregivers,,True,2017,915
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,15
Alberta,Agricultural Workers,Agricultural Stream,False,2017,890
Alberta,Agricultural Workers,Other Agricultural Workers,False,2017,0
Alberta,Agricultural Workers,,True,2017,905
Alberta,Other Temporary Foreign Workers with LMIA,,False,2017,"6,265"
Alberta,Caregivers,,False,2017,660
Alberta,,,True,2017,"8,745"
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2017,570
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,560
British Columbia,Live-In Caregivers,,True,2017,"1,135"
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,10
British Columbia,Agricultural Workers,Agricultural Stream,False,2017,"2,635"
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2017,
British Columbia,Agricultural Workers,,True,2017,"2,645"
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2017,"8,245"
British Columbia,Caregivers,,False,2017,"1,050"
British Columbia,,,True,2017,"13,070"
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2017,
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2017,
Yukon,Live-In Caregivers,,True,2017,5
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2017,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2017,0
